Ntime,time,Close Price,Open Price,High Price,Low Price,Volume,MACD,CCI,ATR,BOLL,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,Federal Fund Rate
20110105,734508,1276.56,1268.78,1277.63,1265.36,476492,15.493274,161.5125755,12.27,1242.797692,1250.909371,1262.559,19.02,1266.83,32.65,2.624787967,0.013881055,38489712.64,80.23,0.18
20110106,734509,1273.85,1276.29,1278.17,1270.43,484410,15.44455757,142.653073,7.74,1246.386154,1253.094193,1264.06,15.34,1270.024,26.77,2.146614491,0.013408172,27043687.14,80.84,0.17
20110107,734510,1271.5,1274.41,1276.83,1261.7,496311,15.04291869,83.97527905,15.13,1248.902692,1254.847127,1265.533,11.72,1272.796,16.9,1.347042882,0.010979158,21589111.83,81.14,0.17
20110110,734513,1269.75,1270.84,1271.52,1262.18,403645,14.41721394,50.77450868,9.34,1250.757308,1256.266448,1266.754,11.87,1272.372,10.91,0.866670903,0.008852136,21622604.16,80.88,0.17
20110111,734514,1274.48,1272.58,1277.25,1269.62,405075,14.14001262,95.51811633,7.63,1252.671538,1258.001072,1268.351,16.84,1273.228,17.71,1.409167946,0.011534116,27405924.4,80.83,0.17
20110112,734515,1285.96,1275.65,1286.87,1275.65,422694,14.67747583,154.8317745,12.39,1255.088462,1260.663827,1270.969,15.76,1275.108,28.42,2.322620686,0.021835827,31220647.89,80.02,0.16
20110113,734516,1283.76,1285.78,1286.7,1280.47,431084,14.75580198,143.5593704,6.23,1257.396538,1262.863463,1273.557,7.2,1277.09,25.25,2.08502314,0.020346482,26030786.44,79.16,0.16
20110114,734517,1293.24,1282.9,1293.24,1281.24,466159,15.40525066,161.9915964,12,1259.895,1265.756466,1277.117,19.39,1281.438,33.46,2.759612558,0.016524388,27064971.52,79.07,0.16
20110118,734521,1295.02,1293.22,1296.06,1290.16,528499,15.88051385,162.3740619,5.9,1262.280385,1268.54347,1279.432,25.27,1286.492,37.14,2.952586892,0.019165727,32616386.38,78.97,0.19
20110119,734522,1281.92,1294.52,1294.6,1278.92,474371,15.0268823,79.72264846,16.1,1263.877308,1269.817425,1280.604,7.44,1287.98,24.28,1.930600172,0.004181228,26171627.9,78.56,0.18
20110120,734523,1280.26,1280.85,1283.35,1271.26,493532,14.05441447,17.67905866,12.09,1265.408077,1270.811956,1280.974,-5.7,1286.84,8.39,0.79200126,0.005006795,31149684.49,78.83,0.18
20110121,734524,1283.35,1283.63,1291.21,1282.07,493532,13.37884094,67.14622025,10.95,1267.014231,1272.006055,1281.924,-0.41,1286.758,13.15,0.531898226,0.009233646,26131878.34,78.11,0.17
20110124,734527,1290.84,1283.29,1291.93,1282.47,390247,13.29457289,80.13029316,9.46,1269.153077,1273.799764,1283.858,-2.4,1286.278,14.28,1.333752012,0.016338198,31272689.94,78.04,0.18
20110125,734528,1291.18,1288.17,1291.26,1281.07,459538,13.10416832,65.88980214,10.19,1271.011154,1275.455025,1286.001,-2.06,1285.51,17.33,1.547778215,0.012933905,32746216.46,77.93,0.17
20110126,734529,1296.63,1291.97,1299.74,1291.97,473098,13.24041353,128.5708271,8.56,1273.038846,1277.471689,1288.216,1.61,1288.452,25.13,2.116952156,0.008229024,32838490.49,77.7,0.17
20110127,734530,1299.54,1297.51,1301.29,1294.41,430919,13.4284072,132.1090925,6.88,1275.056538,1279.573433,1289.574,17.62,1292.308,29.79,1.966292135,0.012142758,29738720.37,77.72,0.17
20110128,734531,1276.34,1299.63,1302.67,1275.1,561863,11.57195316,-7.758032813,27.57,1275.892692,1279.265487,1288.832,-3.92,1290.906,1.86,-0.748079256,-0.013067953,21849337.28,78.15,0.17
20110131,734534,1286.12,1276.5,1287.17,1276.5,416716,10.7657632,-43.39458167,10.83,1276.941923,1279.918298,1288.12,2.77,1289.962,0.16,0.183834985,-0.006872481,28785356.52,77.75,0.17
20110201,734535,1307.59,1289.14,1308.86,1289.14,516450,11.72415269,169.1420623,22.74,1278.896538,1282.553698,1289.377,16.75,1293.244,23.83,1.109616158,0.019631536,37188967.14,77,0.18
20110202,734536,1304.03,1305.91,1307.61,1302.62,409826,12.05743046,153.8393832,4.99,1280.684615,1284.59906,1291.588,13.19,1294.724,10.79,0.834338561,0.018228108,33547005.21,77.08,0.18
20110203,734537,1307.1,1302.77,1308.6,1294.83,437099,12.42603919,113.4043079,13.77,1282.553462,1286.742007,1294.272,16.26,1296.236,12.08,1.071726826,0.018169995,37076101.86,77.76,0.17
20110204,734538,1310.87,1307.01,1311,1301.67,392595,12.87396866,124.0807902,9.33,1284.518462,1289.039911,1297.024,20.03,1303.142,28.95,1.363242708,0.015279929,39255994.53,78.02,0.17
20110207,734541,1319.05,1311.85,1322.85,1311.85,390227,13.73073428,158.9758539,11.98,1286.871154,1291.898015,1299.845,28.21,1309.728,38.79,1.995762581,0.021128843,37206317.66,78.05,0.17
20110208,734542,1324.57,1318.76,1324.87,1316.03,388153,14.68585566,151.4561261,8.84,1289.445385,1295.009632,1303.184,33.73,1313.124,41.22,2.422597507,0.021093638,43482384.21,77.99,0.16
20110209,734543,1320.88,1322.48,1324.54,1314.89,392224,14.97245099,121.2980453,9.68,1291.330385,1297.473477,1305.609,29.7,1316.494,30.04,2.137267638,0.016155896,37185356.04,77.59,0.15
20110210,734544,1321.87,1318.13,1322.78,1311.74,418461,15.10533962,98.52157804,11.04,1293.317692,1299.796955,1307.842,25.24,1319.448,30.69,2.073327053,0.034443629,43000412.11,78.2,0.15
20110211,734545,1329.15,1318.66,1330.79,1316.08,421930,15.61805476,116.4639545,14.71,1295.340385,1302.592483,1313.123,29.61,1323.104,32.52,3.684317274,0.032374074,50128558.44,78.42,0.15
20110214,734548,1332.32,1328.73,1332.96,1326.9,356704,16.09464863,123.0276519,6.06,1297.589231,1305.423675,1317.743,55.98,1325.758,32.78,4.06636152,0.018561607,54941195.57,78.58,0.15
20110215,734549,1328.01,1330.43,1330.43,1324.61,392686,15.94081591,90.17742912,7.71,1299.762692,1307.574754,1319.785,41.89,1326.446,51.67,3.479954806,0.018057093,50168345.07,78.59,0.16
20110216,734550,1336.32,1329.51,1337.61,1329.51,196645,16.30153597,108.1842777,9.6,1302.323077,1310.312396,1323.014,28.73,1329.534,50.2,3.523287162,0.02186602,49860428.35,78.23,0.15
20110217,734551,1340.43,1334.37,1341.5,1331,196645,16.72624216,117.0272833,10.5,1304.859615,1313.18074,1326.347,19.55,1333.246,32.84,3.814340371,0.022052625,56291133.7,77.97,0.15
20110218,734552,1343.01,1340.38,1344.07,1338.12,196645,17.07418869,133.6867011,5.95,1307.053846,1316.021622,1329.561,21.14,1336.018,38.98,3.576964901,0.017840522,53354078.74,77.62,0.15
20110222,734556,1315.44,1338.91,1338.91,1312.33,132278,14.95290248,-1.810404326,30.68,1308.272308,1315.966229,1329.2,-16.88,1332.642,8.34,3.063447044,-0.006892803,41361010.71,77.82,0.15
20110223,734557,1307.4,1315.44,1317.91,1299.55,133034,12.47915514,-109.9505968,18.36,1308.816923,1315.150398,1327.483,-20.61,1328.52,-3.47,1.654588996,-0.010205318,43532020.34,77.38,0.15
20110224,734558,1306.1,1307.09,1310.91,1294.26,122290,10.29511771,-144.8371702,16.65,1309.243077,1314.288455,1326.005,-30.22,1322.476,-12.95,-0.113950091,-0.011930069,43451450.45,77.1,0.15
20110225,734559,1319.88,1307.34,1320.61,1307.34,383603,9.56591325,-59.65445141,14.51,1310.703077,1314.820983,1325.806,-20.55,1318.366,-4.69,-0.075707104,-0.006974382,50563777.82,77.25,0.15
20110228,734562,1327.22,1321.61,1329.38,1320.55,125285,9.471113025,15.28848816,9.5,1312.509231,1316.001842,1325.613,-15.79,1315.208,6.34,0.404729663,-0.003827909,50665644.14,76.9,0.16
20110301,734563,1306.33,1328.64,1332.09,1306.14,118042,7.622467685,-66.65921933,25.95,1313.393077,1315.080714,1323.014,-36.68,1313.386,-15.54,-1.716886732,-0.016325178,40400803.5,77.02,0.15
20110302,734564,1308.44,1305.47,1314.19,1302.58,102500,6.255552189,-100.6909649,11.61,1314.07,1314.448265,1321.057,-7,1313.594,-20.71,-1.792362195,-0.020863266,37424644.82,76.65,0.16
20110303,734565,1330.97,1312.37,1332.28,1312.37,434047,6.910583613,15.95812456,23.84,1315.600385,1316.021764,1320.522,23.57,1318.568,-1.35,0.222889888,-0.007057437,42735967.63,76.46,0.15
20110304,734566,1321.15,1330.73,1331.08,1312.59,422374,6.561669958,-8.208010269,18.49,1316.543462,1316.510167,1318.594,15.05,1318.822,-6.86,-1.135207136,-0.016276871,47173748.96,76.38,0.15
20110307,734569,1310.13,1322.72,1327.68,1303.99,396473,5.334439374,-55.39746879,23.69,1316.950769,1315.902532,1315.306,-9.75,1315.404,-26.19,-2.260468656,-0.004036672,34396583.36,76.48,0.14
20110308,734570,1321.82,1311.05,1325.74,1306.86,453142,5.244678212,-20.20271888,18.88,1318.7,1316.466101,1315.944,-5.4,1318.502,-18.61,-1.577799123,0.010909201,31031419.53,76.78,0.14
20110309,734571,1320.02,1319.92,1323.21,1312.27,370952,4.970994359,-10.11293416,10.94,1320.003846,1316.804567,1317.206,13.69,1320.818,-22.99,-1.71182642,0.010545295,33787100.71,76.69,0.14
20110310,734572,1295.11,1315.72,1315.72,1294.21,472302,2.712797672,-135.7924011,25.81,1319.523846,1314.738418,1316.107,-13.33,1313.646,-20.33,-1.545490482,-0.018766858,22786660.51,77.26,0.14
20110311,734573,1304.28,1293.43,1308.35,1291.99,374040,1.644150151,-123.7068766,16.36,1319.533462,1313.742378,1314.547,-26.69,1310.272,-3.12,-0.238641579,-0.017284248,24690951.28,76.71,0.13
20110314,734576,1296.39,1301.19,1301.19,1286.37,405037,0.158752235,-148.4438914,17.91,1319.121538,1312.089771,1311.464,-24.76,1307.524,-9.71,-0.743434653,-0.007609103,17778674.62,76.36,0.14
20110315,734577,1281.87,1288.46,1288.46,1261.12,520140,-2.165120802,-209.6806893,35.27,1318.006154,1309.211697,1309.018,-28.26,1299.534,-38.01,-2.879807255,-0.020306625,11029613.38,76.35,0.14
20110316,734578,1256.88,1279.46,1280.91,1249.05,583300,-5.954649582,-212.9054662,32.82,1315.615,1304.227726,1303.862,-64.94,1286.906,-70.34,-5.299799581,-0.055666168,3944744.275,76.18,0.14
20110317,734579,1273.72,1261.61,1278.88,1261.61,413495,-7.512432535,-132.1251934,22,1313.659231,1301.322228,1298.137,-46.3,1282.628,-32.61,-2.496306446,-0.035900541,6755527.942,75.99,0.14
20110318,734580,1279.2,1276.71,1288.88,1276.18,468550,-8.21015499,-77.2140284,15.16,1312.056154,1299.215349,1293.942,-15.91,1277.612,-29.24,-2.234722265,-0.023608344,4166260.458,75.56,0.15
20110321,734583,1298.38,1281.65,1300.58,1281.65,422373,-7.133212127,-23.16227959,21.38,1311.152692,1299.135792,1292.767,-5.9,1278.01,-32.59,-2.448590126,-0.017733126,7166810.876,75.45,0.14
20110322,734584,1293.77,1298.29,1299.35,1292.7,357655,-6.575912595,-12.596589,6.65,1309.791923,1298.624765,1289.962,-2.62,1280.39,-27.38,-2.072436892,-0.019886062,5925434.638,75.47,0.14
20110323,734585,1297.54,1292.19,1300.51,1284.05,384235,-5.763601992,-9.665491941,16.46,1308.454231,1298.521454,1287.714,15.67,1288.522,-12.59,-0.960973339,0.001872775,1714481.134,75.9,0.14
20110324,734586,1309.66,1300.61,1311.34,1297.74,422374,-4.094656625,58.12381725,13.8,1307.748462,1299.582268,1289.169,52.78,1295.71,-12.16,-0.919943714,0.004107936,2291048.437,75.7,0.13
20110325,734587,1313.8,1311.8,1319.18,1310.15,422374,-2.410159183,99.67576844,9.52,1306.882308,1300.936337,1290.121,40.08,1302.63,-6.22,-0.471204982,0.013251636,-686072.6077,76.14,0.13
20110328,734590,1310.19,1315.45,1319.74,1310.19,321517,-1.350907235,98.86255626,9.55,1305.719231,1301.817639,1291.501,30.99,1304.992,15.08,1.16437986,0.021615186,5018388.544,76.21,0.13
20110329,734591,1319.44,1309.37,1319.45,1305.26,348258,0.232277706,109.437019,14.19,1304.812692,1303.495959,1295.258,21.06,1310.126,15.16,1.162327108,0.047414054,13720860.43,76.17,0.13
20110330,734592,1328.26,1321.89,1331.74,1321.89,380957,2.173607473,144.7537029,12.3,1305.305769,1305.854439,1302.396,34.49,1316.27,31.87,2.458365152,0.041061238,18670339.67,76.09,0.13
20110331,734593,1325.83,1327.44,1329.77,1325.03,356627,3.475975723,117.3898592,4.74,1306.014615,1307.756873,1307.607,28.29,1319.504,43.96,3.429364912,0.035170422,9096484.719,75.98,0.1
20110401,734594,1332.41,1329.48,1337.85,1328.89,422374,4.981637735,115.439009,12.02,1307.026538,1310.10479,1312.928,22.75,1323.226,75.53,6.009324677,0.025540187,5458797.633,75.82,0.11
20110404,734597,1332.87,1333.56,1336.74,1329.1,422374,6.141211815,100.4671671,7.64,1307.526154,1312.272905,1316.377,23.21,1327.762,59.15,6.045923238,0.029335194,12741061.03,75.92,0.09
20110405,734598,1332.63,1332.03,1338.21,1330.03,385228,6.960579407,94.52643603,8.18,1307.734231,1314.211676,1320.263,22.97,1330.4,53.43,6.026828337,0.02633139,11200932.72,75.92,0.09
20110406,734599,1335.54,1335.94,1339.38,1331.09,422374,7.755347983,94.91915736,8.29,1308.857692,1316.242945,1324.063,21.74,1331.856,37.16,4.853499984,0.01937793,3234059.036,75.55,0.1
20110407,734600,1333.51,1334.82,1338.8,1326.56,400560,8.12771256,72.72366686,12.24,1309.821923,1317.887427,1326.448,23.32,1333.392,39.74,4.245622264,0.014780542,6662953.51,75.57,0.1
20110408,734601,1328.17,1336.16,1339.46,1322.94,358281,7.900844778,51.09802668,16.52,1309.714231,1318.866719,1327.885,8.73,1332.544,30.63,2.294397634,0.013537424,8121049.977,74.85,0.09
20110411,734604,1324.46,1329.01,1333.77,1321.06,347897,7.337106831,22.49131632,12.71,1309.841538,1319.399413,1329.312,-3.8,1330.862,14.8,2.372137242,0.003790224,1599800.357,75.06,0.09
20110412,734605,1314.16,1321.96,1321.96,1309.51,427549,5.990165627,-73.96245073,14.95,1309.996538,1318.900421,1328.784,-11.67,1327.168,0.36,1.280885368,-0.010615392,-2835788.061,74.87,0.08
20110413,734606,1314.41,1314.03,1321.35,1309.19,385086,4.886548836,-89.34522924,12.16,1309.711538,1318.472762,1327.399,-18,1322.942,4.22,0.362689553,-0.008613472,5952480.727,74.99,0.08
20110414,734607,1314.52,1311.13,1316.79,1302.42,387263,3.974979569,-115.9913089,14.37,1309.5,1318.096308,1326.268,-21.02,1319.144,-4.92,0.054802862,-0.013426798,2752173.647,74.71,0.09
20110415,734608,1319.68,1314.54,1322.88,1313.68,422374,3.627112142,-59.11709499,9.2,1310.445,1318.247136,1324.995,-13.83,1317.446,-8.58,0.724322427,-0.009895939,10186676.01,74.83,0.12
20110418,734611,1305.14,1313.35,1313.35,1294.7,422374,2.153345786,-161.8715342,24.98,1310.478077,1316.998837,1322.222,-23.03,1313.582,-20.69,-1.083793124,-0.020628381,9023709.373,75.49,0.1
20110419,734612,1312.62,1305.99,1312.7,1303.97,388630,1.570841139,-96.56857736,8.73,1311.102308,1316.581805,1320.221,-11.84,1313.274,-19.79,-1.177480313,-0.017161598,22518594.44,75.07,0.11
20110420,734613,1330.36,1319.12,1332.66,1319.12,423628,2.511718226,29.07861779,20.04,1312.967308,1317.894014,1319.703,16.2,1316.464,-2.51,0.341672763,-0.002362187,23343689.98,74.35,0.1
20110421,734614,1337.38,1333.23,1337.49,1332.83,358724,3.78024907,86.74602721,7.13,1316.063462,1319.749822,1320.09,22.97,1321.036,4.75,0.373008308,0.006886599,26659553.02,74.11,0.1
20110425,734618,1335.25,1337.14,1337.55,1331.47,214213,4.561117975,76.90232221,6.08,1318.43,1321.22603,1320.798,15.57,1324.15,-0.29,0.130482711,0.008080884,17950595.03,74.02,0.1
20110426,734619,1347.24,1336.75,1349.55,1336.75,390806,6.077398536,130.0062704,14.3,1321.046923,1323.703551,1323.076,42.1,1332.57,13.73,1.435810175,0.024553903,28482419.67,73.76,0.09
20110427,734620,1355.66,1348.43,1357.49,1344.25,405157,7.867790445,157.5092958,13.24,1323.25,1326.747022,1327.226,43.04,1341.178,27.49,2.355677031,0.030427983,30353837.09,73.38,0.09
20110428,734621,1360.48,1353.86,1361.71,1353.6,403682,9.565359144,158.5713296,8.11,1325.815769,1329.959687,1331.833,30.12,1347.202,36.02,3.52468497,0.033782195,32041781.5,73.11,0.09
20110429,734622,1363.61,1360.14,1364.56,1358.69,347907,11.03604278,138.0499467,5.87,1328.356923,1333.164478,1336.742,26.23,1352.448,49.45,3.743124292,0.032215956,37351128.42,73.03,0.09
20110502,734625,1361.22,1365.21,1370.58,1358.59,384625,11.87186565,115.8208796,11.99,1330.34,1335.836433,1340.896,23.84,1357.642,46.81,3.56129366,0.041198337,38186293.35,73.05,0.09
20110503,734626,1356.62,1359.76,1360.84,1349.52,422374,12.02446915,75.53377051,11.7,1331.986923,1337.81582,1346.044,19.24,1359.518,42.1,3.202689955,0.032433548,31788171.95,73.13,0.09
20110504,734627,1347.32,1355.9,1355.9,1341.5,422374,11.26511896,40.58225441,15.12,1333.415,1338.72098,1349.514,12.07,1357.85,27.64,2.094447139,0.012587952,22426311.91,73.13,0.09
20110505,734628,1335.1,1344.16,1348,1329.17,384625,9.566994242,-9.120067222,18.83,1334.017308,1338.376125,1349.988,-12.14,1352.774,29.96,2.295539176,-0.001704826,21183133.13,74.12,0.09
20110506,734629,1340.2,1340.24,1354.36,1335.58,422374,8.534366678,9.876399518,19.26,1334.476538,1338.549827,1350.27,-15.46,1348.092,27.58,2.101141229,0.003693479,18759753.88,74.91,0.09
20110509,734632,1346.29,1340.2,1349.44,1338.64,426525,8.113882214,3.676621591,10.8,1335.263462,1339.286987,1351.374,-14.19,1345.106,15.93,1.197420247,-0.000705145,22595301.15,74.67,0.09
20110510,734633,1357.16,1348.34,1359.44,1348.34,422374,8.559099433,55.34213163,13.15,1336.215385,1340.989178,1352.366,-6.45,1345.214,19.78,1.479011201,0.001105249,27204755.79,74.54,0.09
20110511,734634,1342.08,1354.51,1354.51,1336.36,384625,7.607413784,-36.1144362,20.8,1336.569615,1341.093066,1351.008,-14.54,1344.166,6.83,0.3514334,-0.013524638,22090467.01,75.32,0.09
20110512,734635,1348.65,1339.39,1351.05,1332.03,377721,7.299199514,-47.2271072,19.02,1337.185769,1341.812774,1349.825,1.33,1346.876,1.41,1.003557386,-0.010970879,26719211.57,75.21,0.09
20110513,734636,1337.77,1348.69,1350.47,1333.36,342666,6.106619109,-85.09520348,17.11,1337.271538,1341.427748,1347.241,2.67,1346.39,-17.89,-0.702918559,-0.017227193,24921825.12,75.71,0.09
20110516,734639,1329.47,1334.77,1343.33,1327.32,384625,4.440561879,-132.0852317,16.01,1337.116154,1340.288915,1344.066,-10.73,1343.026,-31.01,-1.931900329,-0.020012973,24609010.99,75.59,0.1
20110517,734640,1328.98,1326.1,1330.42,1318.51,405397,3.045553372,-158.5088837,11.91,1337.147308,1339.211875,1341.302,-17.31,1337.39,-34.63,-2.315359285,-0.013612208,30867317.27,75.36,0.09
20110518,734641,1340.68,1328.54,1341.82,1326.59,392203,2.851224162,-72.24187348,15.23,1337.771154,1339.351697,1340.638,-16.48,1337.11,-20.54,-1.681565844,0.004162067,36414616.29,75.37,0.1
20110519,734642,1343.6,1342.4,1346.82,1336.36,362611,2.899413822,-15.97899388,10.46,1338.903462,1339.756297,1341.488,1.52,1336.1,-13.02,-0.959738173,0.002530515,35569871.96,75.11,0.09
20110520,734643,1333.27,1342,1342,1330.67,406602,2.080081916,-72.45022151,12.93,1339.628846,1339.138555,1340.795,-15.38,1335.2,-14.05,-1.042810914,-0.009671022,24696235.63,75.43,0.1
20110523,734646,1317.37,1333.07,1333.07,1312.88,325558,0.146074504,-181.8746686,20.39,1339.738462,1337.065359,1337.903,-20.4,1332.78,-17.73,-1.327990413,-0.029318577,23127992.25,76.15,0.1
20110524,734647,1316.28,1317.7,1323.72,1313.87,384625,-1.457789703,-168.4248165,9.85,1339.607692,1335.085801,1333.815,-13.19,1330.24,-23.92,-1.784808238,-0.019223891,17004096.83,75.92,0.1
20110525,734648,1320.47,1316.36,1325.86,1311.8,410967,-2.363520466,-123.4401405,14.06,1340.197308,1333.69382,1331.654,-8.51,1326.198,-25.82,-1.917863165,-0.020894969,12463115.3,75.92,0.09
20110526,734649,1325.69,1320.64,1328.51,1314.41,325947,-2.629793623,-81.79953527,14.1,1340.7,1332.931551,1329.358,-14.99,1322.616,-31.47,-2.318812815,-0.009029953,8710065.216,75.58,0.09
20110527,734650,1331.1,1325.69,1334.62,1325.69,312456,-2.376876083,-22.24095243,8.93,1340.728462,1332.757118,1328.691,-12.5,1322.182,-10.98,-0.818133047,0.001224551,13720259.87,74.76,0.1
20110531,734654,1345.2,1331.1,1345.2,1331.1,469624,-1.026848084,65.94266509,14.1,1341.029231,1333.942154,1330.264,27.83,1327.748,-3.45,0.5554019,0.012057687,16990654.52,74.63,0.1
20110601,734655,1314.55,1345.2,1345.2,1313.71,424109,-2.402446112,-55.55319901,31.49,1340.233077,1332.095282,1328.821,-1.73,1327.402,-23.22,-1.122251724,-0.019490109,4265713.888,74.85,0.1
20110602,734656,1312.94,1314.55,1318.03,1305.61,376217,-3.5812486,-134.7031963,12.42,1338.913846,1330.27097,1326.047,-7.53,1325.896,-16.53,-1.206940661,-0.022819291,-3017177.568,74.32,0.1
20110603,734657,1300.16,1312.94,1312.94,1297.9,350503,-5.483487033,-170.6034875,15.04,1336.779231,1327.403258,1321.703,-25.53,1320.79,-28.82,-3.022346869,-0.02483368,-15919658.24,73.78,0.11
20110606,734660,1286.17,1300.26,1300.26,1284.72,355598,-8.027366294,-206.3685362,15.54,1333.921154,1323.476281,1316.993,-39.52,1311.804,-54.51,-4.065847182,-0.023683551,-20251997.8,73.96,0.1
20110607,734661,1284.94,1286.31,1296.22,1284.74,384625,-10.02707379,-164.3772783,11.48,1330.895385,1319.806159,1313.75,-46.16,1299.752,-58.66,-4.365882703,-0.023809524,-18951531.46,73.55,0.09
20110608,734662,1279.56,1284.63,1287.04,1277.42,397081,-11.90870133,-154.4708808,9.62,1327.754615,1315.973192,1310.078,-51.54,1292.754,-53.71,-4.028441351,-0.030981393,-18005918.43,73.92,0.09
20110609,734663,1289,1279.63,1294.54,1279.63,333251,-12.49415082,-104.0066512,14.98,1325.153846,1313.404316,1306.931,-56.2,1287.966,-28.37,-2.153533176,-0.027676154,-9688283.209,74.18,0.09
20110610,734664,1270.98,1288.6,1288.6,1268.28,384625,-14.2479457,-123.5551714,20.72,1322.217692,1309.363905,1301.46,-43.57,1282.13,-45.3,-3.441517002,-0.045165652,-16482279.85,74.83,0.09
20110613,734667,1271.83,1271.31,1277.04,1265.64,413252,-15.3918255,-115.6424096,11.4,1319.784231,1305.789248,1295.533,-41.11,1279.262,-48.64,-3.683536922,-0.054542076,-19470171.24,74.48,0.1
