Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Federal Fund Rate
20150226,736021,18224.41,18214.42,18239.43,18157.07,81500575,155.5845149,117.5604539,82.36,17796.54115,17949.26528,18181.092,18096.039,352.28,548.02,3.102046823,0.013288373,1556911.022,95.2796,0.11
20150227,736022,18213.26,18132.7,18213.26,18132.38,101113284,150.4636929,81.50659407,82.04,17818.78808,17966.73526,18179.544,18112.071,160.32,459.68,2.601026876,0.006251137,1486952.71,95.25,0.06
20150302,736025,18134.05,18288.63,18288.63,18122.59,89794101,157.1758272,108.5792171,166.04,17837.04385,17997.3919,18213.902,18138.999,269.28,403.75,2.257493481,0.01318032,2251181.823,95.47,0.12
20150303,736026,18281.95,18203.37,18281.95,18136.88,83832766,153.8420769,80.15761078,151.75,17857.45808,18017.00886,18212.738,18154.578,184.02,379.08,2.126760729,0.009532301,2772583.15,95.41,0.12
20150304,736027,18203.37,18096.9,18203.37,18029.5,80903784,140.9836449,6.119643153,173.87,17873.54269,18024.61754,18187.204,18161.283,49.32,367.69,2.073922075,0.006140831,3107704.97,95.9405,0.11
20150305,736028,18096.9,18135.72,18160.35,18087.65,75841135,132.3994757,10.95708977,72.7,17902.33154,18035.19873,18171.464,18176.278,-88.85,266.96,1.494004061,-0.000260192,2678987.835,96.3528,0.11
20150306,736029,18135.72,17856.78,18135.72,17825.15,113353084,101.9135372,-145.2059207,310.57,17927.92423,18018.20647,18116.28,18147.912,-357.64,-5.36,-0.030007603,-0.0143546,3274840.823,97.7051,0.12
20150309,736032,17856.56,17995.72,18031.04,17856.56,85824770,87.9506675,-116.7812405,174.48,17950.18846,18016.0649,18057.698,18135.8,-136.98,23.34,0.129865939,-0.011723201,3333452.004,97.6496,0.12
20150310,736033,17989.56,17662.94,17989.56,17662.94,120445454,49.46225774,-200.1937242,332.78,17969.34192,17982.43396,17949.612,18081.175,-625.69,-356.41,-1.977929282,-0.030817188,1016755.413,98.7554,0.12
20150311,736034,17662.94,17635.39,17731.78,17627,102121893,16.5461275,-199.0721999,104.78,17979.89385,17949.38215,17857.31,18022.257,-567.98,-383.96,-2.130820479,-0.031789648,702240.3682,99.7229,0.11
20150312,736035,17626.84,17895.22,17900.1,17620.49,111551998,11.2957562,-103.1349122,279.61,17988.69462,17944.22385,17809.21,17990.337,-201.68,-152.36,-0.844212908,-0.013096781,991704.3252,99.2242,0.11
20150313,736036,17889.05,17749.31,17889.05,17629.89,113628770,-4.586053298,-100.3549119,265.33,17991.62885,17925.66063,17787.716,17951.998,-386.41,-475.26,-2.607798154,-0.02948936,666076.6124,100.1485,0.11
20150316,736039,17751.24,17977.42,17988.5,17751.24,101762339,1.220005398,-37.54906846,239.19,17995.18808,17930.59009,17784.056,17920.877,120.64,-237,-1.301166878,-0.012412537,2189073.261,99.6996,0.12
20150317,736040,17972.22,17849.08,17972.22,17785.79,82560562,-4.48294013,-44.33666782,191.63,17996.14154,17922.82723,17821.284,17885.448,-146.64,-283.62,-1.564135512,-0.013694058,903460.733,99.6036,0.12
20150318,736041,17846.8,18076.19,18097.12,17697.52,130948396,9.217064828,-2.291163304,399.6,18009.48692,17937.4332,17909.444,17883.377,413.25,-212.44,-1.16159603,-0.003282472,1692548.522,97.8016,0.11
20150319,736042,18072.58,17959.03,18072.99,17934.24,107824496,10.4995523,19.40699146,141.95,18012.95885,17939.49004,17922.206,17865.708,323.64,-244.34,-1.34227893,0.005693515,-327671.5273,99.1017,0.12
20150320,736043,17961.13,18127.65,18197.29,17961.13,334245155,24.83586526,83.57648625,238.26,18023.17077,17957.41004,17997.874,17892.795,232.43,30.75,0.169918605,0.007277832,1457926.634,97.8557,0.12
20150323,736046,18136.73,18116.04,18205.93,18116.04,98029168,34.85883563,116.8118457,89.89,18028.69615,17972.51765,18025.598,17904.827,366.73,-19.68,-0.108515129,0.025010985,959571.1735,97.0081,0.12
20150324,736047,18110.87,18011.14,18149.24,18010.44,87194431,33.94624734,71.40409989,138.8,18028.38038,17976.19597,18058.01,17939.647,33.72,154.36,0.864433565,0.020862089,512256.9036,97.2054,0.11
20150325,736048,18012.61,17718.54,18041.97,17718.54,106593805,9.503094154,-50.66490652,323.43,18015.725,17951.65731,17986.48,17947.962,-130.54,-277.18,-1.540255127,-0.009873028,-130721.1802,96.874,0.12
20150326,736049,17716.27,17678.23,17759.51,17579.27,117742017,-12.97143435,-117.0329058,180.24,18002.20115,17925.61661,17930.32,17926.263,-397.96,15.29,0.08656543,-0.004004663,-1027086.859,97.4193,0.11
20150327,736050,17673.63,17712.66,17729.14,17630.49,103221502,-27.68530785,-92.00866596,98.65,17991.69692,17905.33503,17847.322,17922.598,-246.37,77.27,0.438153055,-0.014727364,-386979.0916,97.358,0.12
20150330,736053,17727.48,17976.31,18008.64,17727.48,104038691,-17.86586051,12.04202784,295.98,17985.38423,17912.09455,17819.376,17922.487,-151.34,81.09,0.453137765,0.007077648,-45191.41387,97.976,0.12
20150331,736054,17965.37,17776.12,17965.37,17773.02,119467764,-25.9385344,-32.4792466,203.29,17972.27962,17899.14459,17772.372,17915.191,-339.92,26.81,0.151048125,-0.01660029,-1428288.183,98.4117,0.06
20150401,736055,17778.52,17698.18,17778.52,17585.01,103363835,-38.18511898,-107.8449868,193.51,17952.62538,17880.00511,17768.3,17877.39,-312.96,-279.24,-1.553281839,-0.014524727,-1758568.693,98.1771,0.12
20150402,736056,17699.52,17763.24,17815.03,17673.49,87371989,-42.15489186,-72.89886316,141.54,17934.88192,17868.88462,17785.302,17857.811,44.7,-85.84,-0.480921146,-0.02010244,-358095.7582,97.5097,0.12
20150406,736060,17755.5,17880.85,17941.79,17646.8,100847517,-35.40272084,-29.80509212,294.99,17922.05231,17870.02418,17818.94,17833.131,202.62,-195.34,-1.080648079,-0.012982418,-765530.3069,97.0478,0.13
20150407,736061,17884.32,17875.42,17983.12,17871.21,72145067,-30.14227095,14.77607817,111.91,17912.15692,17870.53807,17798.762,17809.069,162.76,-83.61,-0.465559666,-0.007535336,-368809.4175,97.9562,0.12
20150408,736062,17877.62,17902.51,17976.2,17822.23,76821076,-23.51630855,12.23584269,153.97,17897.30615,17873.58302,17824.04,17798.206,-73.8,-225.14,-1.24197014,0.010276213,250793.1954,98.0676,0.12
20150409,736063,17897.7,17958.73,17984.22,17823.1,86735620,-13.57224902,27.74045049,161.12,17887.89692,17881.69225,17876.15,17822.225,182.61,-157.31,-0.868346504,0.015619145,174362.6961,98.9915,0.12
20150410,736064,17956.73,18057.65,18066.76,17945.55,116409885,2.264404448,92.12829923,121.21,17886.38731,17898.45013,17935.032,17860.167,359.47,46.51,0.258229074,0.019104922,2161683.117,99.386,0.12
20150413,736067,18052.32,17977.04,18107.57,17974.81,120086996,8.215806402,103.7041471,132.76,17880.28423,17905.93488,17954.27,17886.605,213.8,258.5,1.458923817,4.06E-05,796231.3476,99.513,0.13
20150414,736068,17979.11,18036.7,18075.6,17905.48,82827538,17.54416057,100.6519415,170.12,17887.20423,17918.3887,17986.526,17892.644,273.46,358.47,2.027748253,0.01444721,2281078.429,98.7565,0.13
20150415,736069,18045.71,18112.61,18160.52,18045.71,113613947,30.70826528,136.5474509,123.82,17891.7,17936.88597,18028.546,17926.293,237.19,399.95,2.257989483,0.022880744,3211619.996,98.3698,0.13
20150416,736070,18106.27,18105.77,18169.26,18063.86,89515996,40.12642976,127.8063696,105.4,17908.73192,17952.97016,18057.954,17967.052,203.26,129.46,0.720170046,0.018918279,2136656.249,97.6466,0.13
20150417,736071,18102.56,17826.3,18102.56,17748.53,138864067,24.75414917,-20.19116576,357.24,17916.07462,17940.90634,18011.684,17973.358,-132.43,50.18,0.282288823,-0.00305075,1665749.574,97.4538,0.13
20150420,736074,17841.18,18034.93,18092.22,17841.18,103163433,29.07109003,41.80422909,265.92,17921.44808,17949.86097,18023.262,17988.766,-22.72,336.75,1.902738022,0.008844503,1491853.411,97.9102,0.13
20150421,736075,18034.23,17949.59,18109.7,17929.63,95175621,25.31426489,39.39327503,180.07,17929.15115,17949.83517,18005.84,17996.183,-27.45,186.35,1.049076632,0.002622901,1589816.197,97.9716,0.13
20150422,736076,17950.82,18038.27,18056.02,17887.76,91256311,29.15658976,27.74464016,168.26,17931.49154,17958.25753,17990.972,18009.759,1.57,275.03,1.54830988,0.004409514,1312395.849,98.0628,0.13
20150423,736077,18031.9,18058.69,18133.03,17966.77,100244859,33.46363528,71.42776966,166.26,17939.55346,17967.82253,17981.556,18019.755,-53.92,183.27,1.025262623,5.76E-05,2356335.924,97.3056,0.13
20150424,736078,18056.42,18080.14,18108.87,18009.08,119130755,38.16786029,79.45236594,99.79,17939.70538,17978.51943,18032.324,18022.004,-25.63,177.63,0.992207238,0.005702389,282695.4248,96.9079,0.13
20150427,736081,18097.89,18037.97,18175.56,18024.66,121110419,38.05455669,83.35657467,150.9,17942.74154,17984.18139,18032.932,18028.097,211.67,79.24,0.441233873,7.04E-05,27419.07269,96.7557,0.13
20150428,736082,18035.9,18110.14,18119.65,17917.36,124930994,43.2892669,37.50366976,202.29,17942.06808,17996.17745,18065.042,18035.441,75.21,52.49,0.290680127,-0.000136369,1112418.972,96.0838,0.13
20150429,736083,18093.69,18035.53,18096.46,17953.69,102076849,40.94541573,-1.915258542,156.45,17938.97154,17999.92531,18064.494,18027.733,85.94,58.49,0.325359459,-0.003879426,1665765.457,95.1982,0.13
20150430,736084,18033.33,17840.52,18033.33,17774.89,129211446,23.0860974,-178.7184009,260.64,17932.40923,17984.74385,18020.86,18001.208,-197.75,-196.18,-1.087671248,0.000797062,950276.075,94.8313,0.08
20150501,736085,17859.27,18024.06,18028.89,17859.27,91702042,23.47203207,-55.59718765,188.37,17944.16,17988.48825,18009.644,18020.984,-14.21,-12.64,-0.070079338,-0.000602719,1432797.214,95.2404,0.13
20150504,736088,18026.02,18070.4,18133.76,18026.02,86013132,27.20355317,64.42885768,109.7,17959.24346,17996.28937,18016.13,18024.531,11.71,-42.21,-0.233042063,0.006685519,866345.4288,95.4227,0.13
20150505,736089,18062.53,17928.2,18086.01,17905.71,95336389,18.47350784,-46.84035782,180.3,17967.53346,17989.80466,17979.742,18022.392,-151.94,-177.57,-0.98073708,-0.006102026,1331478.633,95.1201,0.13
20150506,736090,17934.81,17841.98,18019.75,17733.12,100433863,4.54525571,-154.2705133,286.63,17962.36692,17975.72612,17941.032,18002.763,-195.99,15.68,0.087959924,-0.012000317,1435344.543,94.147,0.13
20150507,736091,17840.25,17924.06,17973.07,17796.94,80924946,0.128701984,-116.0502954,176.13,17968.05692,17970.80554,17957.74,17989.3,-186.08,-110.87,-0.614751485,-0.008632677,1427078.568,94.6012,0.13
20150508,736092,17933.64,18191.11,18205.23,17933.64,94958321,17.97010631,113.1143928,281.17,17987.01577,17991.78692,17991.15,18000.397,155.58,241.52,1.345546054,0.008418398,1898761.812,94.8102,0.13
20150511,736095,18187.78,18105.17,18199.95,18089.11,86054921,24.88801447,112.5160765,110.84,18000.16692,18002.58531,17998.104,18007.117,264.65,66.9,0.370878139,-0.000274432,1314762.793,95.0363,0.13
20150512,736096,18096.16,18068.23,18119.18,17924.8,89273563,27.07762326,20.60277405,194.38,18007.37385,18008.83718,18026.11,18002.926,-2.17,9.54,0.052827752,0.001809806,1062302.724,94.5413,0.13
20150513,736097,18070.37,18060.49,18132.79,18039.2,85179764,27.86711592,56.16066754,93.59,18014.49192,18013.7565,18069.812,18005.422,132.29,-19.65,-0.108682787,0.012179625,643838.7601,93.6716,0.13
20150514,736098,18062.49,18252.24,18255.21,18062.49,91581834,43.46438663,140.7729961,194.72,18027.94308,18036.46921,18135.448,18046.594,410.26,214.27,1.187883115,0.012501479,576309.4382,93.3873,0.13
20150515,736099,18251.97,18272.56,18272.72,18215.07,108216080,56.81011853,162.5430799,57.65,18040.01346,18058.95405,18151.738,18071.444,348.5,162.42,0.896845635,0.011063584,1643748.064,93.2684,0.13
20150518,736102,18267.25,18298.88,18325.54,18244.26,79079455,68.71836867,147.995428,81.28,18049.29154,18081.80414,18190.48,18094.292,107.77,263.35,1.460173336,0.020256977,1671092.132,94.1663,0.13
20150519,736103,18300.48,18312.39,18351.36,18261.35,87200383,78.34279977,130.8245015,90.01,18062.18962,18103.7647,18239.312,18132.711,207.22,471.87,2.644934116,0.025688072,1124443.909,95.3066,0.12
20150520,736104,18315.06,18285.4,18350.13,18272.56,80186213,82.83746459,108.8305892,77.57,18071.755,18121.0633,18284.294,18177.053,217.17,215,1.189791039,0.019761121,822086.933,95.6257,0.12
20150521,736105,18285.87,18285.74,18314.89,18249.9,84266204,85.44203144,84.14384019,64.99,18078.41385,18136.74679,18290.994,18213.221,225.25,357.54,1.994288328,0.005175071,1903998.422,95.4099,0.12
20150522,736106,18286.87,18232.02,18286.87,18217.14,78885066,82.22359201,55.02061419,69.73,18083.26962,18145.82043,18282.886,18217.312,-20.22,390.04,2.186080244,0.00695754,487279.7757,96.2011,0.13
20150526,736110,18229.75,18041.54,18229.75,17990.02,109441699,63.57001591,-34.39628716,242,18091.54808,18135.88896,18231.418,18210.949,-257.34,-149.57,-0.822214807,-0.001477178,75425.17789,97.2944,0.12
20150527,736111,18045.08,18162.99,18190.35,18045.08,96398205,57.91926523,-23.25282847,148.81,18096.47346,18138.47001,18201.538,18220.425,-149.4,57.82,0.319356294,0.005643344,383564.1823,97.2726,0.12
20150528,736112,18154.14,18126.12,18154.14,18066.4,67514977,49.89079372,-53.44670747,96.59,18103.26308,18137.29382,18169.682,18226.988,-159.28,57.89,0.32039663,-0.006909837,6425.611706,96.9465,0.12
20150529,736113,18128.12,18010.68,18128.12,17967.74,139806458,33.82323577,-105.8174736,160.38,18102.20192,18125.23536,18114.67,18202.832,-275.06,-49.81,-0.275795396,-0.014331872,-1300495.202,96.86,0.08
20150601,736116,18017.82,18040.37,18105.83,17982.06,85643408,23.21767628,-89.41523426,123.77,18101.49731,18117.15295,18076.34,18179.613,-191.65,-211.87,-1.160789032,-0.014127094,-663548.807,97.46,0.12
20150602,736117,18033.33,18011.94,18091.87,17925.33,77551677,12.37596813,-108.7417687,166.54,18098.87423,18107.13267,18070.42,18150.919,-220.08,-260.62,-1.426291664,-0.016406924,-1221648.422,95.93,0.12
20150603,736118,18018.42,18076.27,18168.09,18010.42,73118298,8.872453551,-58.25192597,157.67,18100.34731,18104.19337,18053.076,18127.307,34.73,-222.61,-1.216522541,-0.011436993,-537544.3961,95.35,0.13
20150604,736119,18072.47,17905.58,18087.15,17876.95,93468665,-7.589872154,-120.4947717,210.2,18092.47962,18085.27781,18008.968,18089.325,-257.41,-406.81,-2.221501399,-0.020789971,-315660.2831,95.59,0.13
20150605,736120,17905.38,17849.46,17940.78,17822.9,89139415,-24.87802053,-147.7379991,117.88,18085.32308,18062.81897,17976.724,18045.697,-276.66,-435.94,-2.384087852,-0.020982864,-1629428.37,96.37,0.13
20150608,736123,17849.46,17766.55,17852.35,17760.61,86298280,-44.75325905,-164.405531,91.74,18082.47808,18034.60288,17921.96,17999.15,-244.13,-519.19,-2.83931632,-0.015242047,-2763652.051,95.24,0.13
20150609,736124,17766.95,17764.04,17817.83,17714.97,90552933,-60.0152464,-150.3071922,102.86,18072.47731,18008.83498,17872.38,17971.4,-276.33,-467.98,-2.566802801,-0.021964996,-2078979.806,95.18,0.13
20150610,736125,17765.38,18000.4,18045.14,17765.38,96983811,-52.43378068,-50.43699752,281.1,18069.785,18008.03165,17857.206,17955.141,-11.54,-231.62,-1.270402292,-0.006935847,-938968.7678,94.66,0.13
20150611,736126,18001.27,18039.37,18109.77,18001.27,89486641,-42.78763198,26.53020714,109.37,18074.06077,18011.01626,17883.964,17946.466,-36.9,-2.17,-0.012027798,0.00159041,-1009809.217,95.14,0.13
20150612,736127,18035.83,17898.84,18035.83,17857.07,83764868,-45.9528701,-39.27473883,182.3,18076.24769,18000.3328,17893.84,17935.282,-6.74,-264.15,-1.454331033,-0.007845183,-2551942.763,94.97,0.13
20150615,736130,17890.76,17791.17,17890.76,17698.42,91922596,-56.49813791,-112.8501751,200.42,18071.13654,17980.41254,17898.764,17910.362,-58.29,-334.95,-1.847885813,-0.01225687,-2386525.825,94.7943,0.13
20150616,736131,17787.43,17904.48,17919.62,17774.12,77506445,-55.07727208,-56.14479939,145.5,18060.11231,17973.18087,17926.852,17899.616,137.93,-106.2,-0.589650141,-0.00950362,-1634736.718,94.9454,0.14
20150617,736132,17909.58,17935.74,17998,17839.65,92407327,-50.84272169,-6.738820924,158.35,18053.59577,17969.61507,17913.92,17885.563,171.7,-104.63,-0.579977018,0.001681559,-1392154.849,94.2461,0.14
20150618,736133,17944.61,18115.84,18174.73,17944.61,94459485,-32.57869819,109.3857276,238.99,18055.42692,17983.54125,17929.214,17906.589,115.44,103.9,0.576839585,0.014704259,-1590995.93,94.0267,0.14
20150619,736134,18116.24,18015.95,18117.71,18010.58,258302263,-25.86644391,85.4341247,107.13,18053.71385,17986.6278,17952.636,17923.238,-23.42,-60.32,-0.333697162,0.013843289,-4395598.013,94.1,0.13
20150622,736137,18027.63,18119.78,18181.67,18027.63,77779655,-12.0300459,116.3177787,165.72,18048.61923,17999.30896,18018.358,17958.561,80.41,43.51,0.240702313,0.019632689,-4238040.205,94.3404,0.13
20150623,736138,18121.78,18144.07,18188.81,18108.1,75971866,0.885195238,132.2855428,80.71,18043.67731,18013.09573,18066.276,17996.564,245.23,238.49,1.331931163,0.00791829,-4143608.051,95.4184,0.13
20150624,736139,18141.47,17966.07,18141.47,17966.07,104979517,-3.205543991,45.17619253,178,18030.87692,18008.61709,18072.342,17993.131,174.9,116.61,0.653297075,-0.004063335,-4886799.756,95.2772,0.13
20150625,736140,17977.11,17890.36,18036.1,17890.36,78993189,-12.41355286,-12.26407627,145.74,18014.645,17997.35451,18027.246,17978.23,-14.12,123.81,0.696871368,-0.000473774,-5355311.726,95.2119,0.13
20150626,736141,17892.03,17946.68,18001.47,17892.03,158115783,-14.99357629,-15.81118787,111.11,18001.61731,17992.52836,18013.392,17983.014,10.94,182.64,1.028144499,0.008665112,-3945229.9,95.4284,0.13
20150629,736144,17936.74,17596.35,17936.74,17590.55,116337391,-44.79064792,-178.5051625,356.13,17975.10231,17954.79709,17908.706,17963.532,-519.49,-404.05,-2.244672341,-0.017209659,-4229895.326,94.9534,0.14
20150630,736145,17599.96,17619.51,17714.66,17576.5,126464435,-65.77797585,-177.9003981,138.16,17951.54423,17922.86499,17803.794,17935.035,-396.44,-419.86,-2.327464873,-0.017631277,-4833371.533,95.5016,0.08
20150701,736146,17638.12,17757.91,17801.83,17638.12,87006636,-70.43097665,-101.2979005,182.32,17940.63538,17907.15499,17762.162,17917.252,-386.16,-140.93,-0.787369461,-0.019757847,-3981115.089,96.2528,0.13
20150702,736147,17763.32,17730.11,17825.49,17687.52,83099424,-75.4915217,-77.64643005,137.97,17923.98615,17890.29356,17730.112,17878.679,-235.96,-61.06,-0.34320396,-0.015865941,-3157391.142,96.1261,0.13
20150706,736151,17728.08,17683.58,17734.36,17564.36,90130260,-82.30782882,-106.8822571,170,17906.96538,17870.60656,17677.492,17845.442,-263.1,-252.16,-1.40590798,-0.02407314,-3549356.455,96.2564,0.13
20150707,736152,17684.92,17776.91,17793.45,17465.68,105838256,-79.26513123,-84.07411515,327.77,17897.97423,17861.68307,17713.604,17811.155,180.56,-338.93,-1.870904137,-0.020235813,-3152711.51,96.7403,0.13
20150708,736153,17759.01,17515.42,17759.01,17496.22,69825587,-96.83754615,-99.40085165,280.69,17877.78385,17828.70564,17692.786,17748.29,-104.09,-500.53,-2.778260375,-0.025083393,-4068226.414,96.2079,0.13
20150709,736154,17530.38,17548.62,17764.85,17530.38,100524068,-106.8531129,-79.4431336,249.43,17859.96385,17802.03082,17650.928,17706.545,-209.29,-595.45,-3.281788485,-0.019101907,-3247924.19,96.4315,0.13
20150710,736155,17561.12,17760.41,17797.49,17561.12,85798190,-96.58743878,-39.18491548,248.87,17847.81538,17798.06693,17656.988,17693.55,30.3,-205.66,-1.14471334,-0.010379078,-2101676.023,95.8468,0.13
20150713,736158,17787.27,17977.68,17987.57,17787.27,86381639,-70.11174041,58.18597768,227.16,17850.58846,17815.17294,17715.808,17696.65,247.57,87.32,0.488084086,0.021211302,-500590.9057,96.7929,0.13
20150714,736159,17974.61,18053.58,18072.82,17956.17,76744768,-42.51497684,121.0376865,116.65,17858.43923,17837.87837,17771.142,17742.373,370,106.9,0.595653346,0.024043431,44575.90892,96.6523,0.13
20150715,736160,18053.38,18050.17,18090.39,18010.15,80455694,-20.68110251,129.0381215,80.24,17869.34769,17858.09662,17878.092,17785.439,273.26,453.82,2.579057589,0.016191537,-802349.2721,97.1565,0.13
20150716,736161,18078.16,18120.25,18131.61,18065.33,85029365,2.251318721,135.0856359,81.44,17883.04808,17883.06361,17992.418,17821.673,604.83,500.74,2.841963256,0.021530608,-576618.7766,97.6552,0.14
20150717,736162,18117.58,18086.45,18121.12,18032.06,106512740,17.49636306,110.9045606,89.06,17886.35769,17902.43374,18057.626,17857.307,537.83,328.54,1.850105108,0.022274686,-307003.7283,97.9635,0.13
20150720,736165,18085.91,18100.41,18137.12,18064.5,75056744,30.3547156,97.23857913,72.62,17888.70538,17921.28862,18082.172,17898.99,340,370.3,2.088537522,0.017872523,318819.4552,98.0731,0.14
20150721,736166,18096.67,17919.29,18096.67,17868.34,100172053,25.63468165,39.44041864,232.07,17889.49192,17921.09828,18055.314,17913.228,-58.39,189.18,1.066998456,0.022538281,-1082889.256,97.3371,0.13
20150722,736167,17918.35,17851.04,17919.35,17807.41,112374843,16.20007179,-1.979923153,111.94,17891.79462,17914.42606,18015.488,17946.79,-202.54,167.46,0.946980193,0.01694131,-1911264.274,97.4347,0.13
20150723,736168,17853.78,17731.92,17860.95,17705.03,88602277,-0.878782908,-39.29662597,155.92,17885.15769,17897.04453,17937.822,17965.12,-318.25,-44.99,-0.253081104,-0.00160413,-3306603.104,97.2223,0.13
20150724,736169,17731.05,17568.53,17756.54,17553.73,103471357,-27.28359747,-92.06534266,202.81,17871.03423,17865.75743,17834.238,17945.932,-551.72,53.11,0.303218535,-0.022758776,-1717658.998,97.2414,0.13
20150727,736172,17561.78,17440.59,17561.78,17399.17,117864365,-57.86624594,-134.8821357,169.36,17845.06308,17825.2653,17702.274,17892.223,-645.86,-108.03,-0.615603962,-0.03395393,-3061373.095,96.5452,0.14
20150728,736173,17449.81,17630.27,17650.07,17449.81,103451096,-66.03639792,-95.19282712,209.48,17830.22923,17806.69432,17644.47,17849.892,-470.14,-130.14,-0.732753354,-0.023262939,-2338960.259,96.6519,0.14
20150729,736174,17631.4,17751.39,17776.78,17629.2,93143692,-62.02296831,-49.93322958,147.58,17816.06038,17801.42724,17624.54,17820.014,-167.9,-226.29,-1.258727489,-0.020356231,-531859.7897,97.1898,0.14
20150730,736175,17743.24,17745.98,17761.25,17640.85,76646141,-58.60329589,-51.55546336,120.4,17800.74923,17796.14655,17627.352,17782.587,-105.06,-307.6,-1.703817193,-0.01882459,-44219.50972,97.485,0.14
20150731,736176,17755.87,17689.86,17783.59,17671.59,106116132,-59.73303065,-45.1769324,112,17790.12577,17786.02402,17651.618,17742.928,-42.06,-360.31,-1.996158485,-0.022681807,-1459209.038,97.2276,0.08
20150803,736179,17696.74,17598.2,17704.76,17496.61,87880002,-67.24934101,-75.76868523,208.15,17778.88885,17768.13602,17683.14,17692.707,29.67,-522.05,-2.881030891,-0.017918679,-731357.5549,97.4863,0.14
20150804,736180,17596.93,17550.69,17635.78,17505.5,99063734,-76.16178542,-80.28763919,130.28,17763.65846,17747.42687,17667.224,17655.847,110.1,-535.76,-2.962217572,-0.01682535,-1261912.805,97.9392,0.14
20150805,736181,17555.24,17540.47,17661.37,17492.9,102446946,-83.09179986,-74.11233054,168.47,17761.50923,17727.7167,17625.04,17624.79,-89.8,-559.94,-3.093521086,-0.010796913,-1988375.06,97.9178,0.14
20150806,736182,17542.61,17419.75,17572.04,17362.86,96168008,-97.20446873,-112.9415712,209.18,17753.82615,17698.38653,17559.794,17593.573,-331.64,-499.54,-2.787722058,-0.008468551,-2353185.19,97.8139,0.14
20150807,736183,17414.94,17373.38,17414.94,17279.08,81801228,-110.8526911,-146.076339,140.67,17739.03654,17667.43353,17496.498,17574.058,-372.6,-477.66,-2.675810485,-0.003853654,-2367488.502,97.6178,0.14
20150810,736186,17375.18,17615.17,17629.13,17375.18,92426375,-100.9943732,-42.864279,255.75,17734.61577,17662.45605,17499.892,17591.516,-74.69,-116.75,-0.658417137,-0.000856481,-1791072.294,97.1855,0.14
20150811,736187,17593.59,17402.84,17593.59,17352.63,103011382,-109.0576925,-90.94463285,262.54,17723.81808,17637.73071,17470.322,17568.773,-195.36,-165.69,-0.943106794,-0.019635082,-1959296.517,97.198,0.15
20150812,736188,17382.93,17402.51,17423.9,17125.81,120399972,-114.1586099,-152.6965434,298.09,17709.41808,17615.32874,17442.73,17533.885,-148.18,-38.08,-0.218341237,-0.019354806,-1958412.117,96.3251,0.15
20150813,736189,17401.64,17408.25,17481.78,17341.34,88548268,-116.3962107,-76.65694191,140.44,17705.29615,17595.60696,17440.43,17500.112,-132.22,-222.02,-1.2593114,-0.015919289,-2640123.631,96.3754,0.15
20150814,736190,17410.12,17477.4,17492.9,17394.06,82118120,-111.3066248,-47.6758214,98.84,17702.55692,17584.34915,17461.234,17478.866,57.65,-273.99,-1.543484764,-0.006864338,-2902313.459,96.6024,0.14
20150817,736193,17472.66,17545.18,17551.4,17341.72,73377570,-100.6436544,-27.82034383,209.68,17694.27885,17580.61876,17447.236,17473.564,171.8,-200.8,-1.131523872,-0.000313948,-3168078.124,96.819,0.15
20150818,736194,17537.3,17511.34,17568.4,17486.42,79897088,-93.84202629,8.595722611,81.98,17676.34269,17574.02078,17468.936,17469.629,-103.83,-178.52,-1.009165703,-0.001660731,-3388896.033,97.0017,0.15
20150819,736195,17508.74,17348.73,17517.19,17282.42,104717299,-100.4154284,-82.10385235,234.77,17649.23308,17552.56451,17458.18,17450.455,-54.11,-249.47,-1.417588162,-0.004076982,-4642572.655,96.4418,0.15
20150820,736196,17345.32,16990.69,17345.32,16990.69,128534950,-132.9827899,-243.7923862,358.04,17608.48385,17499.05266,17374.668,17407.549,-411.82,-560,-3.190757742,-0.022027378,-5555617.911,95.7787,0.15
20150821,736197,16990.69,16459.75,16990.69,16459.55,225172151,-199.3372436,-319.3007739,531.14,17544.61846,17400.07145,17171.138,17316.186,-948.5,-1080.72,-6.161294424,-0.065592328,-7956356.974,94.8598,0.15
20150824,736200,16459.75,15871.35,16459.75,15370.33,293917010,-295.9905935,-298.2435546,1089.42,17459.42231,17254.47893,16836.372,17141.804,-1606.05,-1548.4,-8.88876132,-0.088002303,-8765619.569,93.5158,0.15
20150825,736201,15882.27,15666.44,16312.94,15651.24,213216133,-384.6891371,-194.6246477,661.7,17365.80808,17103.23713,16467.392,16968.164,-1878.74,-1706.94,-9.825031168,-0.099759747,-8785362.569,94.0134,0.15
20150826,736202,15676.26,16285.51,16303.75,15676.26,208424513,-400.4138749,-121.4168104,637.31,17302.97038,17025.35835,16254.748,16856.464,-1225.83,-1329.66,-7.548380175,-0.064494708,-6069227.467,95.34,0.14
20150827,736203,16285.51,16654.77,16666.69,16285.51,171979851,-378.7140669,-53.63434793,381.18,17256.96,16990.06423,16187.564,16781.116,-693.96,-748.07,-4.298551271,-0.047068214,-3574050.75,95.7701,0.14
20150828,736204,16649.42,16643.01,16669.97,16535.18,131789104,-358.3350827,-36.22988577,134.79,17215.07885,16957.01144,16224.216,16697.677,-347.68,-759.5,-4.364312964,-0.05141982,-2758303.981,95.7727,0.14
